Tract_FIPS,Age_20-34_percent,Age_35-54_percent,Age_55+_percent,NDVI_2021-05-17,County,Race_white_percent,Pop_density_per_km2,Residency_before_2000_percent
06037115302,23.076923076923077,28.265971316818774,16.323337679269883,0.27856296296296296,Los Angeles,41.14732724902216,4603.93549448188,29.174147217235188
06037109700,26.195947357426363,24.9216628368498,13.870900355128473,0.26245777777777773,Los Angeles,61.8550240233967,3016.64733079961,33.35548172757475
06037910501,22.627018511224893,22.784560850728635,11.087042142575818,0.15667380952380952,Los Angeles,31.37061835368255,3392.7884204224747,4.858490566037736
06037576402,28.78251821019771,25.140478668054108,10.738813735691988,0.18035714285714285,Los Angeles,46.638917793964616,14809.723562100668,11.614730878186968
06037543903,23.89705882352941,26.244343891402714,16.940045248868778,0.18623333333333333,Los Angeles,24.802036199095024,2635.717852963319,31.948051948051948
06037571102,19.333333333333336,27.36231884057971,23.39130434782609,0.3444378378378378,Los Angeles,62.66666666666667,2743.386054056633,47.121710526315795
06037204200,26.539629936481635,22.783761391880695,14.194973764153549,0.15768125,Los Angeles,57.96741231703949,12021.832524352427,20.46948356807512
06037543701,25.193298969072167,24.48453608247423,17.13917525773196,0.2147,Los Angeles,29.800257731958762,4884.573622672982,44.83821263482281
06037241300,24.65153325368379,24.89048187972919,16.288331342094782,0.18842,Los Angeles,22.62046993229789,4809.183990071362,24.57293035479632
06037228410,26.626540556033248,27.543708799082836,9.37231298366294,0.15168333333333334,Los Angeles,40.470048724562915,12563.23929208001,30.29490616621984
06037531800,27.37358651589503,21.890334969063368,13.846810326434818,0.19595,Los Angeles,46.02090889694901,7545.669249506159,27.81456953642384
06037910809,11.11111111111111,20.54154995331466,33.70681605975723,0.33651838565022424,Los Angeles,75.86367880485527,220.37930344090077,38.05555555555556
06037209820,22.096717260854216,31.909636427815034,8.400988351570774,0.1574,Los Angeles,39.03988704553477,15817.360572171941,21.16082224909311
06037214600,37.659033078880405,26.717557251908396,22.561492790500424,0.21789,Los Angeles,79.85581000848177,4057.2139431886812,15.181058495821727
06037211420,33.70199692780338,28.264208909370197,10.998463901689707,0.18888461538461537,Los Angeles,24.45468509984639,8541.40152459425,11.764705882352942
06037191810,33.03011292346299,37.64115432873274,5.646173149309913,0.16361333333333333,Los Angeles,44.82434127979925,7886.28706282808,6.386292834890965
06037480302,25.58691012568176,25.3497747213659,27.033436092008536,0.29045,Los Angeles,33.86293573630543,4014.4164864288546,23.483583750695605
06037192620,24.49425915800984,35.265172225259704,13.367960634226353,0.1603909090909091,Los Angeles,20.94040459267359,15018.886516669403,13.358778625954198
06037124500,24.937655860349125,25.863911649447807,18.596366227288918,0.321325,Los Angeles,70.50231563947274,3474.383999267248,30.0
06037301203,23.929195804195803,26.0270979020979,26.617132867132867,0.29791904761904764,Los Angeles,74.45367132867133,8358.998527676395,18.255168935955624
06037127910,21.61372052231534,27.343597739232116,16.468524654063536,0.21222272727272726,Los Angeles,28.454492301695577,7896.458059204199,23.251643753735806
06037123205,26.288659793814432,28.93961708394698,12.55522827687776,0.152916,Los Angeles,70.39764359351989,3584.371296523582,15.5
06037108103,15.898767034393252,25.989617131732643,24.140168721609346,0.28912625,Los Angeles,60.350421804023355,1201.5917777125387,49.112978524743234
06037575101,28.71661545733869,24.604112502954386,10.51760813046561,0.20158125,Los Angeles,54.786102576223115,10062.525120638522,11.14609571788413
06037900102,8.484005563282336,26.981919332406118,31.015299026425588,0.13178746646224607,Los Angeles,67.87204450625869,1.6315520916698638,32.382892057026474
06037570001,26.62945983655571,26.56966314530596,18.29778752242376,0.29461136363636364,Los Angeles,40.84114012357983,3273.8959492307945,42.25352112676056
06037310800,18.618266978922716,32.10382513661202,22.54098360655738,0.25644,Los Angeles,73.69242779078846,2398.36439411811,24.177330895795244
06037311700,17.09688233322159,29.58431109621187,26.215219577606433,0.30828333333333335,Los Angeles,74.89104927924907,2535.6256250342667,31.08249216846502
06037311802,36.47444913267698,28.69198312236287,9.563994374120956,0.19789642857142858,Los Angeles,58.345053914674175,5256.484661193318,9.915356711003628
06037533403,20.685959271168276,24.8302965344766,15.755627009646304,0.1759318181818182,Los Angeles,50.69667738478027,5953.951007002646,27.057356608478802
06037134305,29.91668770512497,29.739964655390054,9.694521585458217,0.23655,Los Angeles,32.920979550618526,11077.303413520965,17.227564102564102
06037920020,21.86662198391421,25.737265415549597,18.800268096514746,0.23424325396825396,Los Angeles,77.66420911528151,550.7322903071579,46.51882413615266
06037910706,16.40194489465154,29.708265802269047,10.275526742301457,0.12090200892857142,Los Angeles,45.76985413290113,299.8243282124925,14.339622641509434
06037910601,23.79019162065606,27.39525820071452,9.58103280285807,0.1929211267605634,Los Angeles,48.26242286456642,2319.5205470422347,16.911332941867293
06037910804,12.424648359008707,29.269926322839922,21.064969859343602,0.23036641791044776,Los Angeles,84.52779638312123,57.137164748259885,22.62323943661972
06037575102,23.41367437284801,28.775209050664042,13.010329562223314,0.1733470588235294,Los Angeles,49.31136251844565,10015.863788193796,10.207214121258634
06037543201,21.8931475029036,23.083623693379792,15.650406504065042,0.24363666666666667,Los Angeles,29.210220673635305,3421.5546018121127,25.88105726872247
06037553602,28.721541155866902,28.305604203152363,6.020140105078809,0.22601428571428572,Los Angeles,50.766199649737295,7569.267580568458,13.266761768901569
06037401304,18.774740810556082,23.713477851083884,26.10744580584354,0.40194564315352693,Los Angeles,62.73327049952875,596.8877675474878,45.760000000000005
06037620001,20.232447817836814,27.846299810246677,20.80170777988615,0.24606666666666666,Los Angeles,71.5370018975332,3562.321186854562,19.455006337135615
06037535604,27.148221780428543,20.830572122818644,12.87828584051248,0.21678888888888886,Los Angeles,54.38480229732715,10236.662038649221,20.627376425855516
06037532900,27.015283188492656,26.68564578963141,10.12885825591849,0.154764,Los Angeles,41.44441114773748,8699.347223091201,24.26210153482881
06037400501,8.833577354807224,21.425085407515862,39.97071742313324,0.5151858778625954,Los Angeles,81.21034651049293,174.50905594688794,53.177691309987026
06037401303,15.491651205936918,31.029684601113175,27.736549165120593,0.3641957746478873,Los Angeles,55.79777365491652,371.7597114896339,32.7319587628866
06037576302,30.09075439591605,25.63811684628474,10.380034032898468,0.1614,Los Angeles,45.689166193987525,10892.46547836026,11.2540192926045
06037460401,20.634920634920633,25.3968253968254,24.27637721755369,0.46369030303030306,Los Angeles,42.48366013071895,202.00457952492144,35.6234096692112
06037910002,20.405890360103946,26.58086870436827,17.37408736542507,0.14022895277207392,Los Angeles,49.486449696819705,111.68804700589307,22.524182404421925
06037143902,16.608391608391607,35.80419580419581,20.76923076923077,0.4459875,Los Angeles,76.95804195804196,1133.7949385173927,22.57844474761255
06037141700,13.734290843806104,28.515858767205266,27.109515260323157,0.4342595238095239,Los Angeles,90.72411729503291,1030.1765911327134,28.53107344632768
06037311500,20.821553301180774,32.18027606851821,16.19823715283552,0.3400690476190476,Los Angeles,61.999002161982375,4023.0450296024655,24.862112855324565
06037123420,24.346959122632104,27.8963110667996,14.536390827517447,0.2092230769230769,Los Angeles,74.43668993020938,6441.105943670184,22.24220623501199
06037134101,20.82493125572869,26.12282309807516,16.40696608615949,0.33995806451612903,Los Angeles,33.47387717690192,5118.293089131485,34.91083676268862
06037301000,21.005917159763314,28.402366863905325,17.696005917159763,0.29715714285714284,Los Angeles,72.18934911242604,2639.7755800257632,12.516703786191536
06037620301,6.177606177606178,30.479218714512832,17.601635248694073,0.2818,Los Angeles,84.66954349307291,4239.070889627225,39.691358024691354
06037540502,24.920772111783347,24.402189570728893,10.530106597522327,0.22152,Los Angeles,41.933160472486314,11548.788724708951,6.543138390272148
06037242600,21.662303664921467,19.895287958115183,9.794938917975568,0.2150705882352941,Los Angeles,20.986038394415356,9630.272332504901,9.078114004222378
06037920314,18.5,28.875,17.59375,0.2507703557312253,Los Angeles,66.625,283.20373517406324,32.91005291005291
06037117404,21.32483173928445,26.709174636911087,20.56323060573858,0.26877551020408164,Los Angeles,40.22316684378321,3197.6856141527323,36.95496783416726
06037123203,31.514799767846775,22.431804991294257,15.089959373186302,0.1619,Los Angeles,67.20835751596054,5903.626635875068,30.71833648393195
06037237600,23.990802248339296,25.293817066939194,16.402657128257538,0.17616470588235295,Los Angeles,30.045988758303526,7769.896712384787,20.774938169826875
06037204410,21.426012182013615,25.331422429236834,19.92117520601935,0.16046923076923075,Los Angeles,32.89143676101756,9401.199823495926,27.826086956521742
06037296220,23.815524193548384,21.320564516129032,23.135080645161292,0.17049,Los Angeles,31.325604838709676,7397.933500632032,19.747235387045812
06037228500,25.635103926096996,29.715165511932256,6.9861431870669755,0.1765,Los Angeles,29.8306389530408,11575.064157399487,14.110929853181077
06037183810,32.7360774818402,31.355932203389827,5.738498789346246,0.23571666666666666,Los Angeles,42.7360774818402,9078.200010550934,19.566644780039397
06037460501,10.036886041545332,22.96641428848767,28.421665695981364,0.4514719576719577,Los Angeles,53.9701028926422,691.8934427682831,42.39188467698879
06037575803,21.466458658346333,18.658346333853352,18.471138845553824,0.14684,Los Angeles,55.85023400936038,16057.999188332024,11.11111111111111
06037621201,12.942559130307036,35.39003966505068,18.31937711179668,0.23989387755102037,Los Angeles,70.88291464668724,4149.88099650793,27.159640635798205
06037554405,19.531470505221566,28.083545018346033,19.333897826700536,0.23417600000000002,Los Angeles,34.603443409539935,4628.226564949316,15.856236786469346
06037131400,21.78469830812996,30.87288516244947,15.930528522233868,0.30833823529411764,Los Angeles,38.029645156460546,6032.649831728902,20.899335717935614
06037131600,17.519566526189042,33.8751755970299,17.37908890226771,0.35956206896551723,Los Angeles,39.21332530604054,2281.131748977542,32.336578581363
06037131900,19.25156824572788,34.71771576898118,16.050183863292233,0.3055552631578948,Los Angeles,48.62643305213065,3507.0098473923485,30.440867739678097
06037302103,20.106829454406714,32.3349866463182,20.96528042731782,0.20860625,Los Angeles,81.38115223197254,9518.673269088644,14.528668610301263
06037262303,4.929322218194998,28.85103298296484,21.239579557810803,0.4481785714285715,Los Angeles,87.6766944545125,1055.3478095890914,35.58484349258649
06037191410,30.564957042436866,28.846654517052848,19.03150221296537,0.188275,Los Angeles,29.41942202551419,12335.212036546398,15.337043908472479
06037541606,20.22073314938904,23.531730390224673,12.416239653133623,0.19945384615384615,Los Angeles,34.29247142294048,7407.08300487577,22.60596546310832
06037234800,30.376742806288934,19.875407890833582,21.803619104123406,0.2050181818181818,Los Angeles,21.981607831504004,5152.937220073679,29.41176470588235
06037500600,19.896743447180302,30.003971405877678,18.486894360603653,0.21873888888888887,Los Angeles,32.10881652104845,4264.91237281906,31.961077844311376
06037141600,10.10004764173416,31.467365412101003,25.988565983801813,0.3975188679245283,Los Angeles,80.56217246307766,1074.9488771931083,34.12658227848101
06037570601,29.417721518987342,22.531645569620252,13.670886075949367,0.24848846153846152,Los Angeles,24.928270042194093,7591.783703996033,21.506682867557714
06037980021,28.88888888888889,42.22222222222222,8.88888888888889,0.33915114942528735,Los Angeles,20.0,6.54072334295498,0.0
06037211802,35.81018518518518,26.62037037037037,14.166666666666666,0.12910714285714286,Los Angeles,30.23148148148148,13275.315288738107,9.862097785206853
06037262100,9.469992205767731,23.811379579111456,25.643024162120028,0.45690184331797234,Los Angeles,84.7622759158223,293.4344778878938,31.303724928366762
06037191720,25.290875688916106,30.43478260869565,16.044090630740968,0.19676363636363636,Los Angeles,31.047152480097978,12355.907644697667,19.426974143955277
06037194300,9.033752481800132,33.42157511581734,27.59761747187293,0.3763915492957747,Los Angeles,90.80079417604236,1222.9406177752112,26.194588370754172
06037122420,26.08868562338437,27.540266454563533,16.76277589978127,0.16275185185185184,Los Angeles,39.451183137800754,5829.2107325170045,29.715950473415877
06037128220,28.446466060181947,25.29741077676697,19.979006298110566,0.25423,Los Angeles,60.32190342897131,5144.0532908082,23.771152296535053
06037297201,20.425243157656638,29.111060845962452,16.602578602126215,0.23133571428571426,Los Angeles,57.3852069667496,10944.098702353192,18.085106382978722
06037189903,33.31805682859761,34.00549954170486,24.518790100824933,0.16218333333333332,Los Angeles,79.78918423464711,25986.08993902439,13.29849012775842
06037194101,24.978342477620558,39.33006064106266,18.105688709211666,0.3938358208955224,Los Angeles,75.1082876118972,1361.9091740687459,21.256495040151158
06037111205,25.633802816901408,24.839948783610755,14.955185659411013,0.29303235294117647,Los Angeles,47.14468629961588,3421.4738885905017,24.64840858623242
06037265602,18.187681393099,20.025798129635604,33.73105449854886,0.2755076923076923,Los Angeles,74.65333763302161,9231.8318085876,13.615502294747579
06037115403,25.382262996941893,29.441201000834027,10.258548790658883,0.2744909090909091,Los Angeles,21.1287183764248,5111.248156284548,17.794253938832252
06037603802,20.284872298624755,30.672888015717092,15.520628683693518,0.17737272727272727,Los Angeles,41.822200392927314,6455.110665833886,13.472803347280335
06037125502,33.65464059487745,31.726797025612782,14.018176810795923,0.25966999999999996,Los Angeles,70.42137152299642,6943.780430434068,20.526572403705508
06037127103,22.18543046357616,29.70198675496689,12.748344370860925,0.13994615384615386,Los Angeles,51.78807947019868,10783.211040294216,14.448669201520914
06037127603,26.234676007005255,26.47985989492119,7.950963222416814,0.23071176470588234,Los Angeles,43.85288966725044,6617.926583898156,15.873015873015873
06037128101,23.953349282296653,24.401913875598087,23.564593301435405,0.2652136363636364,Los Angeles,46.65071770334928,5153.368182266496,21.882741535920726
06037127711,22.500764292265362,26.383369000305716,22.317334148578414,0.3047655172413793,Los Angeles,50.687863038826045,3451.6926590063217,28.727885425442295
06037127803,24.53637660485021,24.41410230283269,19.645404524149175,0.21342727272727274,Los Angeles,37.53821071938048,7657.197250462287,19.720670391061454
06037127806,27.960199004975127,32.072968490878935,11.97346600331675,0.25174166666666664,Los Angeles,49.18739635157546,4413.308136734971,12.862745098039216
06037128601,21.179730799683295,36.0055423594616,10.015835312747427,0.25130416666666666,Los Angeles,50.098970704671416,7408.960853643693,12.422007941009642
06037128602,23.99751321106621,26.080198943114702,16.972334473111594,0.3341029411764706,Los Angeles,86.820018650917,2835.9928663803935,29.815100154083204
06037128802,23.785401795993554,24.70642413078517,27.19318443472254,0.2859366666666667,Los Angeles,72.27722772277228,4471.93022017795,10.638297872340425
06037273502,28.90401146131805,37.96561604584527,14.648997134670488,0.16761500000000001,Los Angeles,81.41117478510029,4707.493040767362,15.916787614900823
06037131702,16.93315858453473,26.972477064220186,22.69986893840105,0.31493333333333334,Los Angeles,46.13368283093054,5325.653596596049,25.900383141762454
06037132002,18.788861854555286,23.736144904028116,18.70775885374426,0.30199795918367345,Los Angeles,52.798053527980535,2311.5629390032345,40.05059021922428
06037132101,24.116775967844298,24.15908610112122,16.839433044214086,0.2815703703703704,Los Angeles,32.473027290035965,5832.036845345537,22.521489971346703
06037461502,18.99586713607837,26.082963416500842,24.368590234195622,0.34590857142857145,Los Angeles,35.34363998163171,5571.536637138858,16.161087866108787
06037273902,20.901268115942027,28.6231884057971,28.44202898550725,0.18581111111111112,Los Angeles,79.05344202898551,4882.568478686306,27.435995414596867
06037275102,27.53386268099019,26.73984119570294,9.037832788416628,0.2277576923076923,Los Angeles,58.47734703409622,7018.164951461244,28.020756115641213
06037275603,28.80586592178771,25.488826815642458,19.16899441340782,0.19853055555555557,Los Angeles,60.125698324022345,2876.1546294641157,35.75899843505477
06037462201,30.800927118207575,21.478238475405615,25.882049961370075,0.2934,Los Angeles,45.17125933556528,7233.013687402672,8.361204013377925
06037461901,29.88147223955084,29.008109794135994,15.408608858390519,0.27338275862068967,Los Angeles,32.27282179247244,5472.421680303151,10.680157391793143
06037461902,45.42447629547961,19.40463065049614,21.664829106945973,0.193704,Los Angeles,42.39250275633958,2171.5994536284506,2.0538243626062327
06037462002,26.8373245251858,25.433526011560694,14.698596201486374,0.32048947368421055,Los Angeles,26.727222680979906,7102.153322842034,22.40963855421687
06037462202,37.593253324683744,31.138501459617256,12.325656827765163,0.1997,Los Angeles,42.49108011676938,5425.352568727584,0.5729166666666666
06037462301,30.13803680981595,30.962423312883438,11.100460122699385,0.3170545454545455,Los Angeles,48.408742331288344,8246.940204940258,12.06896551724138
06037127102,29.520361990950224,28.452488687782807,12.343891402714933,0.16542307692307692,Los Angeles,40.32579185520362,6429.891489034852,20.74766355140187
06037231720,25.976874003189792,24.50159489633174,15.091706539074961,0.14754705882352942,Los Angeles,43.95933014354067,10621.740262875366,12.945590994371482
06037403317,20.333839150227618,25.094840667678298,27.02959028831563,0.34459,Los Angeles,35.110015174506835,1258.0585426756747,46.36309875813129
06037212410,34.660529344073645,27.894131185270425,9.574223245109321,0.13122857142857142,Los Angeles,12.566168009205983,27641.531639852154,6.165099268547544
06037482201,29.26331888860566,18.86311496303849,27.198572521029824,0.23168846153846154,Los Angeles,12.261024725975018,5073.096295721555,22.044960116026104
06037482202,21.52373803715519,23.944454869581534,20.491649465190463,0.22744285714285717,Los Angeles,6.117470444736348,8238.156780054045,20.339943342776206
06037462302,44.15584415584416,25.279371790999697,14.738749622470554,0.23194347826086956,Los Angeles,42.10208396254908,4723.46811837345,6.62020905923345
06037463602,34.455877767383846,30.277517929529154,16.931711880261926,0.22409310344827585,Los Angeles,44.01309635173059,6914.633278640101,5.035971223021583
06037403802,20.211360634081906,28.607074710113018,14.545721414942022,0.23468684210526317,Los Angeles,58.44708645237047,5225.009797372694,27.366933584550164
06037482301,15.448776065276517,28.050770625566635,25.185856754306435,0.2174866666666667,Los Angeles,6.654578422484134,6312.93619641874,32.38434163701068
06037482303,24.22545072641344,24.102923157710485,17.34640294066165,0.21382727272727275,Los Angeles,9.207071591107999,5813.036545918715,26.265214606021782
06037554513,10.722433460076045,29.1254752851711,21.520912547528518,0.26473,Los Angeles,16.99619771863118,4638.857042067202,37.96856106408706
06037262200,16.730038022813687,24.35696712144934,21.180943860433906,0.4166435643564357,Los Angeles,76.85081637217624,521.7946421225173,35.820132856412876
06037297110,24.16364798636267,29.171105902407845,16.300873641593864,0.18180555555555555,Los Angeles,63.754528020456,9627.081371710372,12.231503579952268
06037400603,22.858866103739444,29.332529151588254,15.82227583433856,0.31057668161434976,Los Angeles,55.36791314837153,541.9240460872953,17.07583196944899
06037402200,19.088154667436154,26.37426056846054,21.165776944163902,0.30904140127388535,Los Angeles,46.05396046746501,1089.7617115186445,30.957784838856107
06037408623,17.431761786600497,22.33250620347394,25.372208436724563,0.22616666666666665,Los Angeles,28.318858560794048,3357.525428777034,39.8876404494382
06037430801,16.873412046031984,25.84068151247945,22.836646241219547,0.26996458333333334,Los Angeles,25.212972649828124,3925.2725720772387,19.333333333333336
06037433304,23.982093370283522,28.991686207631634,14.005542528245577,0.1832035714285714,Los Angeles,40.86548710296312,5940.546413763934,14.225941422594142
06037482304,20.974646032268687,26.40763911755021,22.22588080342443,0.20829565217391305,Los Angeles,17.978268027658874,4902.775871949891,27.843986998916574
06037482401,18.90575766256087,28.272701231738758,21.283299914064738,0.20312592592592593,Los Angeles,13.291320538527643,4160.578548052239,28.455284552845526
06037554406,17.80789348549691,27.34189253447456,21.802187351402758,0.2677,Los Angeles,32.8340466000951,3812.1444808196384,26.666666666666664
06037701902,38.34400165186867,27.131943010530662,20.462523229403264,0.14774054054054053,Los Angeles,72.6409250464588,2705.9085801830047,3.1949754232659746
06037702102,27.80512646409778,24.63079273468002,28.840604311661853,0.24241739130434783,Los Angeles,77.15158716686472,6328.801148229955,28.591885441527445
06037431501,13.494809688581316,28.027681660899653,27.73109243697479,0.23973870967741936,Los Angeles,26.915472071181412,3935.322976605935,24.151185137732224
06037431502,18.994683421942966,28.564523924601254,22.136297728371193,0.27446379310344826,Los Angeles,31.36781053649106,2443.0520320489695,30.195258019525802
06037433305,24.193199047000213,27.918561836690493,14.57656486896253,0.206965,Los Angeles,27.983539094650205,9019.128287674444,24.184988627748297
06037433306,20.357244116813156,28.664587468103203,18.854550609583214,0.20052857142857142,Los Angeles,37.22710518854551,8120.8526549915505,30.805134189031506
06037482503,23.425517081106204,26.74877992098536,17.10434580525215,0.22187391304347825,Los Angeles,13.641645363699745,5897.121744111786,33.87096774193549
06037533701,25.340687865022712,23.556132381570407,11.550940947436729,0.17065999999999998,Los Angeles,56.22972096041532,7696.034120249909,21.913236929922135
06037433402,25.938009787928223,29.404567699836868,15.130505709624796,0.2046611111111111,Los Angeles,35.07340946166394,8790.231801137139,24.352331606217614
06037480011,18.742724097788127,28.637951105937134,15.677143965851766,0.29088823529411767,Los Angeles,25.455956538610785,4723.041367391038,22.938689217758984
06037481711,14.818310523831995,28.338839075035395,30.533270410571028,0.19849375,Los Angeles,8.04624823029731,9473.778334152994,14.53168044077135
06037501700,13.482501434308663,31.583476764199652,23.89558232931727,0.36319523809523807,Los Angeles,65.7487091222031,2503.8067055477345,26.209977661950855
06037531101,26.73736034841886,25.658019314523763,14.372277977655747,0.19071304347826087,Los Angeles,30.903238023101686,7548.685519559972,31.255060728744944
06037533105,24.215958713775308,29.932512901945216,14.807463279079,0.1752,Los Angeles,39.737991266375545,13196.012384030677,18.04733727810651
06037541500,29.104602510460253,22.1255230125523,9.556485355648535,0.205825,Los Angeles,45.22175732217573,7093.537342280095,21.657381615598887
06037552601,30.665467625899282,21.223021582733814,14.60431654676259,0.2334181818181818,Los Angeles,36.24100719424461,7815.794652646969,33.55102040816327
06037601002,22.364029059493426,26.2909876300805,19.43844492440605,0.1904047619047619,Los Angeles,17.690948360494797,8042.63718910383,16.81093394077449
06037554517,20.491614978175974,25.223983459682977,22.306455318171373,0.27995789473684213,Los Angeles,11.118768665288307,3293.062101416932,39.212930428671825
06037117302,16.747769667477698,31.549067315490674,18.309002433090026,0.28567118644067796,Los Angeles,55.1094890510949,2403.720796035128,42.599067599067595
06037117303,24.330510414282443,22.819867246509496,17.967498283360037,0.298308,Los Angeles,40.9246967269398,2426.4215031261906,46.39865996649916
06037117520,26.526265972550874,25.13014671083767,8.826313298627543,0.2071909090909091,Los Angeles,21.367723615712258,13136.993412851622,12.903225806451612
06037482600,18.895439031957803,21.362085013962147,33.260937015203226,0.26032702702702704,Los Angeles,18.228358672044678,2374.7902348448706,44.79695431472081
06037482701,20.873786407766993,31.480582524271846,19.101941747572816,0.22786976744186044,Los Angeles,20.87378640776699,3351.271856474462,26.364280652019847
06037572500,18.449534356909137,21.193053108482253,18.499874150515982,0.21645714285714285,Los Angeles,29.146740498363954,6703.165993200664,19.831223628691983
06037132102,22.001193554804054,30.236721702804857,15.456534712552218,0.21345238095238098,Los Angeles,52.794907499502685,3665.786984742538,26.237852845904673
